ScenarioID;Reasoning;Description of the classification;ThreatID;VulnerabilityID;RemdiationID;Remediation strategy
S143;"""Reasoning: Develop and implement configuration control plan";Network worm;M28;V14; reme_id pr26.5;" strgy Develop and implement a comprehensive configuration management plan""  "
S143;reasoning,pr26.5;Network worm;M28;V14;develop_and_implement_comprehensive_configuration_management_plan  ;error
S143;"""Reasoning: Assign unique identifiers to devices";Network worm;M28;V14; reme_id pr26.6;" strgy Assign unique identifiers to devices for easy identification during deployment""  "
S143;reasoning,pr26.6;Network worm;M28;V14;assign_unique_identifiers_to_devices_for_easy_identification_during_deployment  ;error
S143;"""Reasoning: Develop and implement configuration control plan";Network worm;M28;V14; reme_id pr26.7;" strgy Develop and implement a comprehensive configuration management plan""  "
S143;reasoning,pr26.7;Network worm;M28;V14;develop_and_implement_comprehensive_configuration_management_plan  ;error
S143;"""Reasoning: Assign unique identifiers to devices";Network worm;M28;V14; reme_id pr26.8;" strgy Assign unique identifiers to devices for easy identification during deployment""  "
S143;reasoning,pr26.8;Network worm;M28;V14;assign_unique_identifiers_to_devices_for_easy_identification_during_deployment  ;error
S143;"""Reasoning: Develop and implement configuration control plan";Network worm;M28;V14; reme_id pr26.9;" strgy Develop and implement a comprehensive configuration management plan""  "
S143;reasoning,pr26.9;Network worm;M28;V14;develop_and_implement_comprehensive_configuration_management_plan  ;error
S143;"""Reasoning: Assign unique identifiers to devices";Network worm;M28;V14; reme_id pr26.10;" strgy Assign unique identifiers to devices for easy identification during deployment""  "
S143;reasoning,pr26.10;Network worm;M28;V14;assign_unique_identifiers_to_devices_for_easy_identification_during_deployment;error
S153;Inadequate supervision - Restarting the system in single-user mode;Unnoticed data theft;M26;V25;s12.1;Restarting the system in single-user mode  
S153;Recovering files that were active at the time of system failure;Unnoticed data theft;M26;V25;s12.2;Recovering damaged files using previously made backups  
S153;Recovering damaged files using previously made backups;Unnoticed data theft;M26;V25;s12.3;Checking critical files associated with passwords  
S153;Checking critical files associated with passwords;Unnoticed data theft;M26;V25;s12.4;  
S153;Untrained staff - Staff training;Unnoticed data theft;M26;V25;pe4;Staff training  
S153;Staff training - Test to assess the level of computer literacy of staff;Unnoticed data theft;M26;V25;pe4.1;Test to assess the level of computer literacy of staff  
S153;Internal course on the use of procedures based on tests carried out;Unnoticed data theft;M26;V25;pe4.2;Internal course on the use of procedures based on tests carried out  
S153;Final exams to evaluate the level of knowledge acquired;Unnoticed data theft;M26;V25;pe4.3;Final exams to evaluate the level of knowledge acquired  
S153;Periodic knowledge checks;Unnoticed data theft;M26;V25;pe4.4;Periodic knowledge checks  
S153;Creation of working groups according to specific expertise;Unnoticed data theft;M26;V25;pe4.5;Creation of working groups according to specific expertise  
S153;Safety and personnel management - Instructions on safety and personnel management;Unnoticed data theft;M26;V25;pe3;Instructions on safety and personnel management  
S153;Motivate staff to follow the company's safety policy;Unnoticed data theft;M26;V25;pe3.1;Motivate staff to follow the company's safety policy  
S153;Educate staff on possible threats and how to limit their extent by implementing mitigation measures.;Unnoticed data theft;M26;V25;pe3.2;Educate staff on possible threats and how to limit their extent by implementing mitigation measures.  
S153;Maintain constant attention to safety regulations through posters, circular letters, educational videos;Unnoticed data theft;M26;V25;pe3.3;Maintain constant attention to safety regulations through posters, circular letters, educational videos  
S153;Avoid situations of discontent on the part of employees;Unnoticed data theft;M26;V25;pe3.4;Avoid situations of discontent on the part of employees  
S153;Regularly review staff safety training;Unnoticed data theft;M26;V25;pe3.5;Regularly review staff safety training  
S153;Keep staff informed of safety news;Unnoticed data theft;M26;V25;pe3.6;Keep staff informed of safety news  
S153;Maintain a climate of serenity within the company;Unnoticed data theft;M26;V25;pe3.7;Maintain a climate of serenity within the company  
S153;Establish a user support staff to perform security checks and provide assistance with security issues;Unnoticed data theft;M26;V25;pe5;Establish a user support staff to perform security checks and provide assistance with security issues  
S153;Hardware and software inventory;Unnoticed data theft;M26;V25;pr21;Hardware and software inventory  
S153;Assigning access according to need-to-know and qualification;Unnoticed data theft;M26;V25;pr22;Assigning access according to need-to-know and qualification  
S153;Configuration Management - Assigning a unique identifier to each entry;Unnoticed data theft;M26;V25;pr26;Assigning a unique identifier to each entry  
S153;Developing a Configuration Management Plan;Unnoticed data theft;M26;V25;pr26.1;Developing a Configuration Management Plan  
S153;Recording all changes to a system's configuration;Unnoticed data theft;M26;V25;pr26.2;Recording all changes to a system's configuration  
S153;Implementing a configuration control plan;Unnoticed data theft;M26;V25;pr26.3;Implementing a configuration control plan  
S153;Life cycle assurance;Unnoticed data theft;M26;V25;pr26.4;Life cycle assurance
S154;Here i reason remediation 1;Sabotage;M25;V33;s12.1;Recovering files that were active at the time of system failure
S156;Remediation ID: 12;Network worm;M28;V16;Remediation Strategy: s12.1  ;error
S156;Remediation ID: 12;Network worm;M28;V16;Remediation Strategy: s12.2  ;error
S156;Remediation ID: 14;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 15;Network worm;M28;V16;Remediation Strategy: s15.1  ;error
S156;Remediation ID: 16;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 17;Network worm;M28;V16;Remediation Strategy: s12.3  ;error
S156;Remediation ID: 18;Network worm;M28;V16;Remediation Strategy: s15.2  ;error
S156;Remediation ID: 19;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 20;Network worm;M28;V16;Remediation Strategy: s12.4  ;error
S156;Remediation ID: 21;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 22;Network worm;M28;V16;Remediation Strategy: s15.3  ;error
S156;Remediation ID: 23;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 24;Network worm;M28;V16;Remediation Strategy: s12.5  ;error
S156;Remediation ID: 25;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 26;Network worm;M28;V16;Remediation Strategy: s12.6  ;error
S156;Remediation ID: 27;Network worm;M28;V16;Remediation Strategy: s15.4  ;error
S156;Remediation ID: 28;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 29;Network worm;M28;V16;Remediation Strategy: s12.7  ;error
S156;Remediation ID: 30;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 31;Network worm;M28;V16;Remediation Strategy: s15.5  ;error
S156;Remediation ID: 32;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 33;Network worm;M28;V16;Remediation Strategy: s12.8  ;error
S156;Remediation ID: 34;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 35;Network worm;M28;V16;Remediation Strategy: s12.9  ;error
S156;Remediation ID: 36;Network worm;M28;V16;Remediation Strategy: s15.6  ;error
S156;Remediation ID: 37;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 38;Network worm;M28;V16;Remediation Strategy: s12.10  ;error
S156;Remediation ID: 39;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 40;Network worm;M28;V16;Remediation Strategy: s15.7  ;error
S156;Remediation ID: 41;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 42;Network worm;M28;V16;Remediation Strategy: s12.11  ;error
S156;Remediation ID: 43;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 44;Network worm;M28;V16;Remediation Strategy: s12.12  ;error
S156;Remediation ID: 45;Network worm;M28;V16;Remediation Strategy: s15.8  ;error
S156;Remediation ID: 46;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 47;Network worm;M28;V16;Remediation Strategy: s12.13  ;error
S156;Remediation ID: 48;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 49;Network worm;M28;V16;Remediation Strategy: s15.9  ;error
S156;Remediation ID: 50;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 51;Network worm;M28;V16;Remediation Strategy: s12.14  ;error
S156;Remediation ID: 52;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 53;Network worm;M28;V16;Remediation Strategy: s12.15  ;error
S156;Remediation ID: 54;Network worm;M28;V16;Remediation Strategy: s15.10  ;error
S156;Remediation ID: 55;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 56;Network worm;M28;V16;Remediation Strategy: s12.16  ;error
S156;Remediation ID: 57;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 58;Network worm;M28;V16;Remediation Strategy: s15.11  ;error
S156;Remediation ID: 59;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 60;Network worm;M28;V16;Remediation Strategy: s12.17  ;error
S156;Remediation ID: 61;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 62;Network worm;M28;V16;Remediation Strategy: s12.18  ;error
S156;Remediation ID: 63;Network worm;M28;V16;Remediation Strategy: s15.12  ;error
S156;Remediation ID: 64;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 65;Network worm;M28;V16;Remediation Strategy: s12.19  ;error
S156;Remediation ID: 66;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 67;Network worm;M28;V16;Remediation Strategy: s15.13  ;error
S156;Remediation ID: 68;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 69;Network worm;M28;V16;Remediation Strategy: s12.20  ;error
S156;Remediation ID: 70;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 71;Network worm;M28;V16;Remediation Strategy: s12.21  ;error
S156;Remediation ID: 72;Network worm;M28;V16;Remediation Strategy: s15.14  ;error
S156;Remediation ID: 73;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 74;Network worm;M28;V16;Remediation Strategy: s12.22  ;error
S156;Remediation ID: 75;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 76;Network worm;M28;V16;Remediation Strategy: s15.15  ;error
S156;Remediation ID: 77;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 78;Network worm;M28;V16;Remediation Strategy: s12.23  ;error
S156;Remediation ID: 79;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 80;Network worm;M28;V16;Remediation Strategy: s12.24  ;error
S156;Remediation ID: 81;Network worm;M28;V16;Remediation Strategy: s15.16  ;error
S156;Remediation ID: 82;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 83;Network worm;M28;V16;Remediation Strategy: s12.25  ;error
S156;Remediation ID: 84;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 85;Network worm;M28;V16;Remediation Strategy: s15.17  ;error
S156;Remediation ID: 86;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 87;Network worm;M28;V16;Remediation Strategy: s12.26  ;error
S156;Remediation ID: 88;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 89;Network worm;M28;V16;Remediation Strategy: s12.27  ;error
S156;Remediation ID: 90;Network worm;M28;V16;Remediation Strategy: s15.18  ;error
S156;Remediation ID: 91;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 92;Network worm;M28;V16;Remediation Strategy: s12.28  ;error
S156;Remediation ID: 93;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 94;Network worm;M28;V16;Remediation Strategy: s15.19  ;error
S156;Remediation ID: 95;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 96;Network worm;M28;V16;Remediation Strategy: s12.30  ;error
S156;Remediation ID: 97;Network worm;M28;V16;Remediation Strategy: V14  ;error
S156;Remediation ID: 98;Network worm;M28;V16;Remediation Strategy: s12.31  ;error
S156;Remediation ID: 99;Network worm;M28;V16;Remediation Strategy: s15.20  ;error
S156;Remediation ID: 100;Network worm;M28;V16;Remediation Strategy: V14  ;error
S158;Reasoning;Violation of login procedures;M27;V23;Remediation_id;Remediation_strategy  
S158;Inadequate supervision leading to system failure, Restart system in single-user mode;Violation of login procedures;M27;V23;s12.1;Restarting the system in single-user mode  
S158;Inadequate supervision affecting file recovery,s12.2;Violation of login procedures;M27;V23;Recovering files that were active at the time of system failure  ;error
S158;Inadequate supervision causing file damage recovery,s12.3;Violation of login procedures;M27;V23;Recovering damaged files using previously made backups  ;error
S158;Untrained staff affecting system operations,staff training,s4;Violation of login procedures;M27;V23;Staff training to enhance system supervision  ;error
S158;Untrained staff impacting system security,Test staff literacy,s5;Violation of login procedures;M27;V23;Test to assess computer literacy and knowledge of security procedures  ;error
S158;Untrained staff with knowledge gaps,Internal course,s6;Violation of login procedures;M27;V23;Internal course on system security based on test results  ;error
S158;Untrained staff applying knowledge,Final exams,s7;Violation of login procedures;M27;V23;Final exams to evaluate knowledge retention  ;error
S158;Untrained staff regular checks,N/A;Violation of login procedures;M27;V23;Periodic knowledge checks to reinforce training  ;error
S158;Untrained staff group training,N/A;Violation of login procedures;M27;V23;Formation of expertise-based working groups for better collaboration  ;error
S158;Unauthorized software affecting system trust,N/A;Violation of login procedures;M27;V23;Instructions on software safety and personnel management  ;error
S158;Unauthorized software causing threats,N/A;Violation of login procedures;M27;V23;Motivation to follow company's safety policy  ;error
S158;Unauthorized software maintaining safety,N/A;Violation of login procedures;M27;V23;Maintain safety through posters, circulars, videos  ;error
S158;Unauthorized software preventing discontent,N/A;Violation of login procedures;M27;V23;Avoid discontent to maintain trust  ;error
S158;Unauthorized software ensuring safety,N/A;Violation of login procedures;M27;V23;Regular training reviews  ;error
S158;Unauthorized software system integrity,N/A;Violation of login procedures;M27;V23;Establish user support for ongoing security checks  ;error
S158;Unauthorized software inventory,N/A;Violation of login procedures;M27;V23;Maintain hardware/software inventory  ;error
S158;Unauthorized software access controls,N/A;Violation of login procedures;M27;V23;Assign access based on need-to-know and qualification  ;error
S158;Unauthorized software configuration control,N/A;Violation of login procedures;M27;V23;Implement Configuration Management Plan  ;error
S158;Unauthorized software documentation,N/A;Violation of login procedures;M27;V23;Record all changes to system configurations;error
S160;1. Reasoning: Inadequate supervision requires restarting the system in single-user mode;Network worm;M28;V14; Remedy ID: s12.1; Strategy: Reboot system to ensure single-user operation.
S160;2. Reasoning: Inadequate supervision requires restarting the system in single-user mode;Network worm;M28;V14; Remedy ID: s12.2; Strategy: NTH.
S160;3. Reasoning: Inadequate supervision requires restarting the system in single-user mode;Network worm;M28;V14; Remedy ID: s12.3; Strategy: Reboot system to ensure single-user operation.
S160;4. Reasoning: Inadequate supervision requires restarting the system in single-user mode;Network worm;M28;V14; Remedy ID: s12.4; Strategy: NTH.
S160;5. Reasoning: Inadequate supervision is addressed by transitioning to a single-user environment;Network worm;M28;V14; Remedy ID: s12.5; Strategy: Reboot system to ensure single-user operation.
S160;6. Reasoning: Transitioning to a single-user environment addresses inadequate supervision;Network worm;M28;V14; Remedy ID: s12.6; Strategy: NTH.
S160;7. Reasoning: Inadequate supervision is addressed by transitioning to a single-user environment;Network worm;M28;V14; Remedy ID: s12.7; Strategy: Reboot system to ensure single-user operation.
S160;8. Reasoning: Transitioning to a single-user environment addresses inadequate supervision;Network worm;M28;V14; Remedy ID: s12.8; Strategy: NTH.
S160;9. Reasoning: Inadequate supervision is addressed by transitioning to a single-user environment;Network worm;M28;V14; Remedy ID: s12.9; Strategy: Reboot system to ensure single-user operation.
S160;10. Reasoning: Transitioning to a single-user environment addresses inadequate supervision;Network worm;M28;V14; Remedy ID: s12.10; Strategy: NTH.
S162;Reasoning;Network worm;M28;V8;Remediation ID;Remediation Strategy  
S162;Restarting system in single-user mode: s12.1;Network worm;M28;V8;Restart strategy  ;error
S162;Recovering files active at failure: s12.2;Network worm;M28;V8;File recovery process  ;error
S162;Using previous backups: s12.3;Network worm;M28;V8;Backup process  ;error
S162;Checking critical files with passwords: s12.4;Network worm;M28;V8;General repair measures  ;error
S162;Testing staff literacy: s17.1;Network worm;M28;V8;Test to assess computer literacy  ;error
S162;Staff training course: s17.2;Network worm;M28;V8;Internal course on procedures based on tests  ;error
S162;Final exams and periodic checks: s17.3;Network worm;M28;V8;Final exams and periodic knowledge checks  ;error
S162;Motivating staff for safety policies: pe5.1;Network worm;M28;V8;Motivate staff to follow company's policy  ;error
S162;Educating about threats and mitigation: pe5.2;Network worm;M28;V8;Educate staff on possible threats and how to limit their extent  ;error
S162;Maintaining attention through visuals: pe5.3;Network worm;M28;V8;Maintain constant attention using posters, circulars, videos  ;error
S162;Avoiding employee discontent: pe5.4;Network worm;M28;V8;Avoid situations of discontent  ;error
S162;Reviewing safety training: pe5.5;Network worm;M28;V8;Regularly review staff safety training  ;error
S162;Keeping informed on news: pe5.6;Network worm;M28;V8;Keep staff informed of safety news  ;error
S162;Maintaining serenity within company: pe5.7;Network worm;M28;V8;Maintain a climate of serenity  ;error
S162;Establishing user support staff: s21;Network worm;M28;V8;User support staff for security checks and assistance  ;error
S162;Hardware and software inventory: pr22;Network worm;M28;V8;Hardware and software inventory  ;error
S162;Assigning access based on need-to-know: pr23;Network worm;M28;V8;Assigning access to software and OS  ;error
S162;Configuration management: pr26.1;Network worm;M28;V8;Assign unique identifier to each system entry  ;error
S162;Developing CM plan: pr26.2;Network worm;M28;V8;Create Configuration Management Plan  ;error
S162;Recording changes in config: pr26.3;Network worm;M28;V8;Record all configuration changes  ;error
S162;Implementing control measures: pr26.4;Network worm;M28;V8;Implement configuration control  ;error
S162;Ensuring life cycle assurance: pr26.5;Network worm;M28;V8;Ensure system life cycle is assured;error
S166;Inadequate supervision due to network worm, configuration management issues: N/A;Unnoticed data theft;M26;V25;NTHConfigurationManagementIdentifierAssignment  ;error
S166; staff training for network worm prevention: testing, course, exams, checks, groups: N/A;Unnoticed data theft;M26;V25;NTHStaffTraining  ;error
S166;staff safety training against unauthorized software: various measures including motivation and education: N/A;Unnoticed data theft;M26;V25;NTHStaffSafetyTraining  ;error
S166;user support staff to handle security issues: establishing support: N/A;Unnoticed data theft;M26;V25;NTHUserSupportStaffAssistance;error
S168;1;Network worm;M28;V23;s12.1  ;error
S168;1;Network worm;M28;V23;s12.3  ;error
S168;1;Network worm;M28;V23;s12.2  ;error
S168;1;Network worm;M28;V23;s12.4  ;error
S168;1;Network worm;M28;V23;s12.6  ;error
S168;3;Network worm;M28;V23;pe4.1  ;error
S168;3;Network worm;M28;V23;pe4.2  ;error
S168;3;Network worm;M28;V23;pe4.3  ;error
S168;3;Network worm;M28;V23;pe4.4  ;error
S168;3;Network worm;M28;V23;pe4.5  ;error
S168;5;Network worm;M28;V23;NTH  ;error
S168;2;Network worm;M28;V23;s21  ;error
S168;2;Network worm;M28;V23;s3  ;error
S168;2;Network worm;M28;V23;s4  ;error
S168;2;Network worm;M28;V23;s5  ;error
S168;2;Network worm;M28;V23;s6  ;error
S168;2;Network worm;M28;V23;s7  ;error
S168;2;Network worm;M28;V23;s8  ;error
S168;2;Network worm;M28;V23;s10  ;error
S168;4;Network worm;M28;V23;s5  ;error
S168;4;Network worm;M28;V23;s6  ;error
S168;2;Network worm;M28;V23;s9  ;error
S168;4;Network worm;M28;V23;s7  ;error
S170;1. Reasoning;Network worm;M28;V8;Remediation ID;s12.1
S170;2. Reasoning;Network worm;M28;V8;Remediation ID;s12.2
S170;3. Reasoning;Network worm;M28;V8;Remediation ID;s12.3
S170;4. Reasoning;Network worm;M28;V8;Remediation ID;s12.4
S170;5. Reasoning;Network worm;M28;V8;Remediation ID;s12.5
S170;6. Reasoning;Network worm;M28;V8;Remediation ID;s12.6
S170;7. Reasoning;Network worm;M28;V8;Remediation ID;s13.1
S170;8. Reasoning;Network worm;M28;V8;Remediation ID;s14.1
S170;9. Reasoning;Network worm;M28;V8;Remediation ID;s15.1
S170;10. Reasoning;Network worm;M28;V8;Remediation ID;s23.1
S170;11. Reasoning;Network worm;M28;V8;Remediation ID;s24.1
S170;12. Reasoning;Network worm;M28;V8;Remediation ID;s57.1
S170;13. Reasoning;Network worm;M28;V8;Remediation ID;s69.1
S171;Reasoning: Inadequate supervision leading to network worm issues, so recover active files.<br/>Remediation ID: s12.1;Network worm;M28;V8;Remediation Strategy: Recover files that were active at the time of system failure;error
S171;Reasoning: Inadequate supervision leading to network worm issues, so recover damaged files.<br/>Remediation ID: s12.2;Network worm;M28;V8;Remediation Strategy: Recover damaged files using previously made backups;error
S171;Reasoning: Inadequate supervision leading to network worm issues, so check critical files associated with passwords.<br/>Remediation ID: s12.3;Network worm;M28;V8;Remediation Strategy: Check critical files, associated with passwords;error
S171;Reasoning: Untrained staff leading to network worm issues through potential mistakes in procedures.<br/>Remediation ID: pe4.1;Network worm;M28;V8;Remediation Strategy: Test to assess the level of computer literacy of staff;error
S171;Reasoning: Untrained staff leading to network worm issues through lack of knowledge on company safety policies.<br/>Remediation ID: pe4.2;Network worm;M28;V8;Remediation Strategy: Internal course on the use of procedures based on tests carried out;error
S171;Reasoning: Untrained staff leading to network worm issues through insufficient knowledge evaluations.<br/>Remediation ID: pe4.3;Network worm;M28;V8;Remediation Strategy: Final exams to evaluate the level of knowledge acquired;error
S171;Reasoning: Untrained staff leading to network worm issues through periodic checks.<br/>Remediation ID: pe4.4;Network worm;M28;V8;Remediation Strategy: Periodic knowledge checks;error
S171;Reasoning: Untrained staff leading to network worm issues through expert groups based on specific expertise.<br/>Remediation ID: pe4.5;Network worm;M28;V8;Remediation Strategy: Creation of working groups according to specific expertise;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to potential threats.<br/>Remediation ID: pr21;Network worm;M28;V8;Remediation Strategy: Hardware and software inventory;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through misconfigurations.<br/>Remediation ID: pe3.1;Network worm;M28;V8;Remediation Strategy: Motivate staff to follow the company's safety policy;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to lack of threat education.<br/>Remediation ID: pe3.2;Network worm;M28;V8;Remediation Strategy: Educate staff on possible threats and how to limit their extent by implementing mitigation measures.;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through insufficient safety awareness.<br/>Remediation ID: pe3.3;Network worm;M28;V8;Remediation Strategy: Maintain constant attention to safety regulations via posters, circular letters, educational videos;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to inadequate staff training on handling security situations.<br/>Remediation ID: pe3.4;Network worm;M28;V8;Remediation Strategy: Final exams for staff knowledge;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through lack of preparedness in handling emergencies.<br/>Remediation ID: pe3.5;Network worm;M28;V8;Remediation Strategy: Periodic knowledge checks on emergency procedures;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to insufficient understanding of company safety policies.<br/>Remediation ID: pe3.6;Network worm;M28;V8;Remediation Strategy: Creation of expert groups based on specific expertise for handling security matters.;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through lack of regular security checks.<br/>Remediation ID: pr22;Network worm;M28;V8;Remediation Strategy: Assign access rights based on need-to-know principles;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to insufficient configuration management.<br/>Remediation ID: pr26.1;Network worm;M28;V8;Remediation Strategy: Assign unique IDs to hardware and software components for better management.;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through misconfiguration fixes that may reintroduce vulnerabilities.<br/>Remediation ID: pr26.2;Network worm;M28;V8;Remediation Strategy: Develop a comprehensive configuration management plan;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to incomplete documentation of configurations and changes.<br/>Remediation ID: pr26.3;Network worm;M28;V8;Remediation Strategy: Document all configuration changes meticulously for future reference.;error
S171;Reasoning: Unauthorized software applications leading to network worm issues through lack of a recovery process for lost configurations or settings.<br/>Remediation ID: pr26.4;Network worm;M28;V8;Remediation Strategy: Establish a procedure for rolling back configurations during maintenance;error
S171;Reasoning: Unauthorized software applications leading to network worm issues due to insufficient testing of configuration changes.<br/>Remediation ID: pr26.5;Network worm;M28;V8;Remediation Strategy: Thoroughly test all configuration changes before implementing them;error
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.4  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.5  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.19  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.7  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.6  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.22  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.8  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.7  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.25  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.9  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.8  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.28  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.10  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.9  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.31  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.11  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.10  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.34  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.12  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.11  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.37  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.13  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.12  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.40  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.14  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.13  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.43  
S172;reasoning,Implementation of regular network security assessments to identify risks;Network worm;M28;V14;remedy_id4;strategy4.15  
S172;reasoning,Network-wide maintenance of incident response plans for continuous improvement;Network worm;M28;V14;remedy_id1;strategy1.14  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.46  
S172;reasoning,Implementation of regular network security audits to prevent future worms;Network worm;M28;V14;remedy_id6;strategy6.48  
S176;Reasoning;Sabotage;M25;V13;remid;strategy  
S176;Reasoning,V14;Sabotage;M25;V13;Recovering files that were active at the time of system failure  ;error
S176;Reasoning,V14;Sabotage;M25;V13;Recovering damaged files using previously made backups  ;error
S176;Reasoning,V14;Sabotage;M25;V13;Check critical files associated with passwords  ;error
S176;Reasoning,V16;Sabotage;M25;V13;Staff training;NTH,Test to assess the level of computer literacy of staff  
